7413,7413,AAA,F,7413,20260609,20260730,20260622,SUW300,SZTANA0008M,1000,PC,,,1000,SZTANA0008M,S,O,N,,,,,,,,0,,,,,,,,,,,,,,20260623,,2,20260622,,2000,20260730
7413,7413,AAA,F,7413,20260609,20260730,20260706,SUW300,SZTANA0008M,1000,PC,,,1000,SZTANA0008M,S,O,N,,,,,,,,0,,,,,,,,,,,,,,20260707,,2,20260706,,2000,20260730
7413,7413,AAA,F,7413,20260609,20270319,20270318,SUW300,SZTANA0008M,100,PC,,,1000,SZTANA0008M,S,O,N,,,,,,,,0,,,,,,,,,,,,,,20270319,,2,20270318,,100,20270319
